time 	 p1 	 p2 	 dp
1588992635.405126 	 -0.039584 	 -0.061243 	 -0.021659
1588992635.517106 	 -0.037094 	 -0.080412 	 -0.043318
1588992635.631940 	 -0.016680 	 -0.040082 	 -0.023402
1588992635.751282 	 -0.077674 	 -0.079417 	 -0.001743
1588992635.775166 	 -0.049044 	 -0.043318 	 0.005726
1588992635.900039 	 0.000000 	 -0.029875 	 -0.029875
1588992636.010811 	 -0.026887 	 -0.051783 	 -0.024896
1588992636.130280 	 0.016431 	 -0.046057 	 -0.062488
1588992636.241870 	 -0.026887 	 -0.073691 	 -0.046804
1588992636.270289 	 0.032115 	 0.001992 	 -0.030124
1588992636.387663 	 -0.009460 	 -0.084894 	 -0.075433
1588992636.507413 	 -0.004232 	 -0.029626 	 -0.025393
1588992636.618387 	 0.011452 	 -0.024398 	 -0.035850
1588992636.729761 	 -0.072446 	 -0.099582 	 -0.027136
1588992636.849268 	 -0.004730 	 -0.037592 	 -0.032862
1588992636.873429 	 0.048048 	 -0.009460 	 -0.057509
1588992636.998492 	 0.023900 	 -0.007967 	 -0.031866
1588992637.109694 	 -0.007220 	 -0.023153 	 -0.015933
1588992637.229052 	 -0.012946 	 -0.045310 	 -0.032364
1588992637.344498 	 0.004481 	 -0.046555 	 -0.051036
1588992637.368562 	 -0.048297 	 -0.051783 	 -0.003485
1588992637.492581 	 -0.012448 	 -0.025642 	 -0.013195
1588992637.611575 	 0.000498 	 -0.053276 	 -0.053774
1588992637.721879 	 0.022157 	 -0.058753 	 -0.080910
1588992637.832975 	 -0.008962 	 -0.041327 	 -0.032364
1588992637.951542 	 -0.001494 	 -0.027883 	 -0.026389
1588992637.975409 	 0.020912 	 -0.013693 	 -0.034605
1588992638.099422 	 0.049044 	 -0.017676 	 -0.066720
1588992638.209913 	 0.026389 	 -0.035601 	 -0.061990
1588992638.328677 	 -0.024149 	 -0.062737 	 -0.038588
1588992638.439933 	 0.014439 	 -0.044563 	 -0.059002
1588992638.520012 	 0.000498 	 -0.042322 	 -0.042820
1588992638.585026 	 0.036098 	 -0.027136 	 -0.063235
1588992638.703584 	 0.007967 	 -0.053027 	 -0.060994
1588992638.813763 	 0.020663 	 -0.025144 	 -0.045808
1588992638.928204 	 0.054272 	 -0.009460 	 -0.063732
1588992639.047172 	 -0.031617 	 -0.186218 	 -0.154601
1588992639.071236 	 0.141158 	 0.159580 	 0.018423
1588992639.200590 	 -0.047053 	 -0.108295 	 -0.061243
1588992639.309462 	 -0.027634 	 -0.083649 	 -0.056015
1588992639.427118 	 0.000996 	 -0.040580 	 -0.041575
1588992639.537285 	 0.000996 	 -0.051783 	 -0.052778
1588992639.645104 	 0.008713 	 -0.035850 	 -0.044563
1588992639.678684 	 0.003734 	 -0.060745 	 -0.064479
1588992639.800450 	 0.002739 	 -0.041575 	 -0.044314
1588992639.910581 	 0.015933 	 -0.011203 	 -0.027136
1588992640.028831 	 0.007718 	 -0.046804 	 -0.054521
1588992640.139611 	 0.015684 	 -0.060994 	 -0.076678
1588992640.247417 	 -0.001245 	 -0.027385 	 -0.026140
1588992640.280548 	 0.002490 	 -0.038339 	 -0.040829
1588992640.401861 	 -0.008216 	 -0.063981 	 -0.055766
1588992640.511025 	 0.014190 	 -0.050787 	 -0.064977
1588992640.628674 	 0.007967 	 -0.038090 	 -0.046057
1588992640.738527 	 -0.004730 	 -0.035601 	 -0.030870
1588992640.846404 	 -0.012448 	 -0.060496 	 -0.048048
1588992640.879687 	 0.028879 	 -0.042322 	 -0.071201
1588992641.000731 	 0.000000 	 -0.045310 	 -0.045310
1588992641.109765 	 0.003734 	 -0.055517 	 -0.059251
1588992641.227779 	 0.010705 	 -0.040082 	 -0.050787
1588992641.337918 	 0.008713 	 -0.008713 	 -0.017427
1588992641.446022 	 0.001743 	 -0.039584 	 -0.041327
1588992641.479441 	 -0.038339 	 -0.061243 	 -0.022904
1588992641.600272 	 -0.004730 	 -0.069458 	 -0.064728
1588992641.709235 	 0.022406 	 -0.045559 	 -0.067965
1588992641.827287 	 0.007469 	 -0.040331 	 -0.047799
1588992641.937620 	 0.006971 	 -0.039833 	 -0.046804
1588992642.045815 	 0.003734 	 -0.049293 	 -0.053027
1588992642.079244 	 -0.013195 	 -0.041575 	 -0.028381
1588992642.199930 	 0.017925 	 -0.045559 	 -0.063484
1588992642.309005 	 -0.010456 	 -0.035601 	 -0.025144
1588992642.426757 	 0.053774 	 -0.029128 	 -0.082902
1588992642.536651 	 0.060247 	 -0.005477 	 -0.065724
1588992642.644803 	 0.053774 	 0.016680 	 -0.037094
1588992642.678214 	 0.072944 	 0.027634 	 -0.045310
1588992642.800154 	 0.101823 	 0.050538 	 -0.051285
1588992642.910389 	 0.116262 	 0.035352 	 -0.080910
1588992643.028115 	 0.064479 	 0.013444 	 -0.051036
1588992643.137941 	 0.062737 	 0.007967 	 -0.054770
1588992643.245601 	 0.045310 	 -0.006971 	 -0.052281
1588992643.279091 	 0.047053 	 -0.042073 	 -0.089126
1588992643.399848 	 0.006224 	 -0.027385 	 -0.033609
1588992643.509191 	 -0.011452 	 -0.067218 	 -0.055766
1588992643.627347 	 0.005477 	 -0.046555 	 -0.052032
1588992643.737577 	 0.010954 	 -0.040331 	 -0.051285
1588992643.845511 	 0.000498 	 -0.055766 	 -0.056264
1588992643.879067 	 -0.025393 	 -0.033609 	 -0.008216
1588992643.999785 	 -0.000996 	 -0.015684 	 -0.014688
1588992644.108725 	 0.035103 	 -0.015186 	 -0.050289
1588992644.226396 	 0.109789 	 0.076678 	 -0.033111
1588992644.336269 	 0.218085 	 0.180990 	 -0.037094
1588992644.452023 	 0.305717 	 0.222317 	 -0.083400
1588992644.485816 	 0.322646 	 0.221819 	 -0.100827
1588992644.612689 	 0.422726 	 0.334098 	 -0.088628
1588992644.728674 	 0.414261 	 0.279577 	 -0.134685
1588992644.838682 	 0.349035 	 0.133938 	 -0.215097
1588992644.947649 	 0.337832 	 0.126469 	 -0.211363
1588992644.981210 	 0.356006 	 0.138170 	 -0.217836
1588992645.102373 	 0.430941 	 0.229288 	 -0.201654
1588992645.221117 	 0.600729 	 0.435671 	 -0.165057
1588992645.337404 	 0.866613 	 0.692344 	 -0.174269
1588992645.454494 	 1.391908 	 1.280376 	 -0.111532
1588992645.488317 	 1.495473 	 1.401866 	 -0.093607
1588992645.611601 	 1.769822 	 1.721524 	 -0.048297
1588992645.730320 	 2.013549 	 1.949567 	 -0.063981
1588992645.858435 	 2.324245 	 2.255035 	 -0.069210
1588992645.882334 	 2.406649 	 2.304079 	 -0.102569
1588992646.014506 	 2.617265 	 2.552287 	 -0.064977
1588992646.133791 	 2.858004 	 2.781077 	 -0.076927
1588992646.253407 	 3.149531 	 3.073350 	 -0.076180
1588992646.277525 	 3.200069 	 3.153016 	 -0.047053
1588992646.403527 	 3.476409 	 3.365126 	 -0.111283
1588992646.516252 	 3.641217 	 3.595658 	 -0.045559
1588992646.632035 	 3.902371 	 3.798308 	 -0.104063
1588992646.756040 	 4.072407 	 4.031081 	 -0.041327
1588992646.780195 	 4.168255 	 4.028591 	 -0.139664
1588992646.908281 	 4.327586 	 4.272318 	 -0.055268
1588992647.022123 	 4.526501 	 4.485175 	 -0.041327
1588992647.138635 	 4.683094 	 4.653468 	 -0.029626
1588992647.254846 	 4.903668 	 4.829977 	 -0.073691
1588992647.287913 	 4.891718 	 4.939518 	 0.047799
1588992647.415667 	 5.058269 	 5.048809 	 -0.009460
1588992647.530330 	 5.267143 	 5.200921 	 -0.066222
1588992647.646502 	 5.379670 	 5.352534 	 -0.027136
1588992647.670658 	 5.501160 	 5.463568 	 -0.037592
1588992647.800060 	 5.577590 	 5.524064 	 -0.053525
1588992647.914920 	 5.749866 	 5.691860 	 -0.058007
1588992648.031902 	 5.814346 	 5.826047 	 0.011701
1588992648.156838 	 5.960482 	 5.914177 	 -0.046306
1588992648.181023 	 6.057824 	 5.998573 	 -0.059251
1588992648.310535 	 6.090935 	 6.040895 	 -0.050040
1588992648.427170 	 6.219396 	 6.199728 	 -0.019667
1588992648.544103 	 6.291593 	 6.213421 	 -0.078172
1588992648.568463 	 6.316239 	 6.363043 	 0.046804
1588992648.698141 	 6.369765 	 6.277153 	 -0.092611
1588992648.813996 	 6.455654 	 6.423788 	 -0.031866
1588992648.930723 	 6.484284 	 6.404120 	 -0.080164
1588992649.055721 	 6.501213 	 6.442708 	 -0.058504
1588992649.079766 	 6.488018 	 6.456899 	 -0.031119
1588992649.209585 	 6.516399 	 6.454160 	 -0.062239
1588992649.325394 	 6.468600 	 6.398892 	 -0.069707
1588992649.434585 	 6.322463 	 6.272921 	 -0.049542
1588992649.543066 	 6.296074 	 6.241553 	 -0.054521
1588992649.575875 	 6.340139 	 6.295327 	 -0.044812
1588992649.695815 	 6.223877 	 6.187530 	 -0.036347
1588992649.812770 	 6.144709 	 6.102885 	 -0.041824
1588992649.920715 	 6.157406 	 6.105623 	 -0.051783
1588992650.030307 	 6.082968 	 6.023219 	 -0.059749
1588992650.146842 	 5.971685 	 5.925380 	 -0.046306
1588992650.171046 	 5.997328 	 5.900733 	 -0.096595
1588992650.291286 	 5.985378 	 5.876336 	 -0.109042
1588992650.407256 	 5.928118 	 5.845216 	 -0.082902
1588992650.514416 	 5.922890 	 5.860154 	 -0.062737
1588992650.630904 	 5.896003 	 5.820570 	 -0.075433
1588992650.745423 	 5.846461 	 5.815840 	 -0.030621
1588992650.769665 	 5.852187 	 5.818827 	 -0.033360
1588992650.889562 	 5.862892 	 5.802645 	 -0.060247
1588992651.005807 	 5.866129 	 5.850444 	 -0.015684
1588992651.112507 	 5.863888 	 5.807624 	 -0.056264
1588992651.228872 	 5.921645 	 5.804388 	 -0.117258
1588992651.338647 	 5.898244 	 5.834760 	 -0.063484
1588992651.446520 	 5.913928 	 5.871606 	 -0.042322
1588992651.479219 	 5.896252 	 5.841233 	 -0.055019
1588992651.599316 	 5.954508 	 5.918409 	 -0.036098
1588992651.715450 	 5.958491 	 5.883555 	 -0.074935
1588992651.822316 	 5.976416 	 5.865880 	 -0.110536
1588992651.931025 	 5.975669 	 5.927122 	 -0.048546
1588992652.046996 	 5.984382 	 5.944549 	 -0.039833
1588992652.071081 	 6.007037 	 5.921397 	 -0.085641
1588992652.191167 	 6.003054 	 5.930857 	 -0.072197
1588992652.308002 	 6.060313 	 5.916417 	 -0.143896
1588992652.416141 	 6.007286 	 6.000315 	 -0.006971
1588992652.532237 	 6.139730 	 6.061060 	 -0.078670
1588992652.644043 	 6.124544 	 6.034671 	 -0.089873
1588992652.668903 	 6.049359 	 6.085707 	 0.036347
1588992652.800812 	 6.122552 	 6.082968 	 -0.039584
1588992652.911348 	 6.155912 	 6.109358 	 -0.046555
1588992653.030952 	 6.098155 	 6.013759 	 -0.084396
1588992653.142766 	 6.107117 	 6.037161 	 -0.069956
1588992653.167488 	 6.119067 	 6.085707 	 -0.033360
1588992653.293512 	 6.080230 	 6.010025 	 -0.070205
1588992653.414053 	 6.100146 	 6.027202 	 -0.072944
1588992653.525097 	 6.087450 	 6.035667 	 -0.051783
1588992653.636887 	 6.129025 	 6.045874 	 -0.083151
1588992653.748024 	 6.075251 	 5.993842 	 -0.081408
1588992653.781238 	 6.080977 	 5.979652 	 -0.101325
1588992653.903585 	 6.087201 	 5.997826 	 -0.089375
1588992654.013439 	 6.129025 	 6.034671 	 -0.094354
1588992654.132800 	 6.052347 	 6.008780 	 -0.043567
1588992654.245494 	 6.050604 	 6.027949 	 -0.022655
1588992654.270766 	 6.055085 	 5.963221 	 -0.091864
1588992654.396580 	 6.037161 	 5.979901 	 -0.057260
1588992654.516527 	 5.961976 	 5.983635 	 0.021659
1588992654.626948 	 6.081973 	 6.001311 	 -0.080661
1588992654.738293 	 6.004548 	 5.987868 	 -0.016680
1588992654.848975 	 6.003801 	 5.909696 	 -0.094105
1588992654.881917 	 5.955254 	 5.920152 	 -0.035103
1588992655.004742 	 5.996581 	 5.951271 	 -0.045310
1588992655.114658 	 5.996830 	 5.911189 	 -0.085641
1588992655.234028 	 5.931355 	 5.917662 	 -0.013693
1588992655.346018 	 5.949777 	 5.869863 	 -0.079915
1588992655.370837 	 5.969196 	 5.885547 	 -0.083649
1588992655.496955 	 5.986623 	 5.917413 	 -0.069210
1588992655.616234 	 5.987619 	 5.896501 	 -0.091118
1588992655.726481 	 5.963221 	 5.880817 	 -0.082404
1588992655.837843 	 5.929363 	 5.908700 	 -0.020663
1588992655.948516 	 5.920401 	 5.884302 	 -0.036098
1588992655.981433 	 5.982888 	 5.869614 	 -0.113275
1588992656.103768 	 5.973428 	 5.881813 	 -0.091615
1588992656.213876 	 5.999568 	 5.898493 	 -0.101076
1588992656.332716 	 5.962474 	 5.853681 	 -0.108793
1588992656.443866 	 5.946790 	 5.879572 	 -0.067218
1588992656.468584 	 6.027202 	 5.921397 	 -0.105806
1588992656.593632 	 5.957744 	 5.882808 	 -0.074935
1588992656.712141 	 5.947288 	 5.895505 	 -0.051783
1588992656.821687 	 5.953014 	 5.914426 	 -0.038588
1588992656.932537 	 5.947537 	 5.915920 	 -0.031617
1588992657.052338 	 6.018240 	 5.916915 	 -0.101325
1588992657.077264 	 5.996581 	 5.914675 	 -0.081906
1588992657.201266 	 5.986623 	 5.959736 	 -0.026887
1588992657.310239 	 5.988116 	 5.978407 	 -0.009709
1588992657.427769 	 6.015004 	 5.951022 	 -0.063981
1588992657.537669 	 6.036663 	 5.948533 	 -0.088130
1588992657.646820 	 5.998822 	 5.939072 	 -0.059749
1588992657.679634 	 5.915920 	 5.912932 	 -0.002987
1588992657.800598 	 5.956001 	 5.919405 	 -0.036596
1588992657.909028 	 5.952765 	 5.912932 	 -0.039833
1588992658.026832 	 5.994340 	 5.955254 	 -0.039086
1588992658.137074 	 6.041393 	 6.011518 	 -0.029875
1588992658.246192 	 5.986623 	 5.929612 	 -0.057011
1588992658.279305 	 5.981644 	 5.965213 	 -0.016431
1588992658.400743 	 5.958242 	 5.891024 	 -0.067218
1588992658.509260 	 6.025211 	 5.963719 	 -0.061492
1588992658.626927 	 6.003303 	 5.944300 	 -0.059002
1588992658.736643 	 6.049857 	 6.002307 	 -0.047550
1588992658.845201 	 6.026953 	 6.030190 	 0.003236
1588992658.878136 	 6.014755 	 6.009527 	 -0.005228
1588992658.998822 	 6.049359 	 5.961727 	 -0.087632
1588992659.114935 	 6.064795 	 5.994838 	 -0.069956
1588992659.233151 	 6.061807 	 5.987619 	 -0.074189
1588992659.351132 	 6.055334 	 5.945296 	 -0.110038
1588992659.375566 	 5.968947 	 5.945794 	 -0.023153
1588992659.505519 	 6.068529 	 6.037659 	 -0.030870
1588992659.613796 	 6.073757 	 5.985627 	 -0.088130
1588992659.731972 	 6.034173 	 6.030937 	 -0.003236
1588992659.841261 	 6.120063 	 6.060065 	 -0.059998
1588992659.894333 	 6.144709 	 6.071765 	 -0.072944
1588992659.991044 	 6.164875 	 6.116328 	 -0.048546
1588992660.109207 	 6.156908 	 6.114835 	 -0.042073
1588992660.216734 	 6.150435 	 6.168111 	 0.017676
1588992660.333011 	 6.222134 	 6.197986 	 -0.024149
1588992660.441250 	 6.247528 	 6.263461 	 0.015933
1588992660.493975 	 6.314746 	 6.279643 	 -0.035103
1588992660.588445 	 6.330181 	 6.262714 	 -0.067467
1588992660.705899 	 6.331923 	 6.274664 	 -0.057260
1588992660.814227 	 6.421796 	 6.359806 	 -0.061990
1588992660.931626 	 6.348106 	 6.297568 	 -0.050538
1588992661.042441 	 6.427522 	 6.373001 	 -0.054521
1588992661.066882 	 6.492251 	 6.426277 	 -0.065973
1588992661.188025 	 6.508433 	 6.376735 	 -0.131697
1588992661.304371 	 6.483039 	 6.390677 	 -0.092362
1588992661.412201 	 6.488765 	 6.461629 	 -0.027136
1588992661.528551 	 6.563203 	 6.544780 	 -0.018423
1588992661.644810 	 6.571169 	 6.507686 	 -0.063484
1588992661.669164 	 6.507188 	 6.550506 	 0.043318
1588992661.798206 	 6.648096 	 6.561211 	 -0.086885
1588992661.913632 	 6.597807 	 6.564696 	 -0.033111
1588992662.029688 	 6.672245 	 6.628429 	 -0.043816
1588992662.145489 	 6.624197 	 6.573410 	 -0.050787
1588992662.169742 	 6.696643 	 6.626935 	 -0.069707
1588992662.298317 	 6.674237 	 6.602289 	 -0.071948
1588992662.415400 	 6.614239 	 6.563203 	 -0.051036
1588992662.523506 	 6.680212 	 6.601293 	 -0.078919
1588992662.632724 	 6.643366 	 6.587102 	 -0.056264
1588992662.750390 	 6.662536 	 6.610753 	 -0.051783
1588992662.774956 	 6.662536 	 6.619467 	 -0.043069
1588992662.895445 	 6.642868 	 6.641873 	 -0.000996
1588992663.012506 	 6.636396 	 6.596563 	 -0.039833
1588992663.120059 	 6.710335 	 6.601791 	 -0.108544
1588992663.236623 	 6.685440 	 6.678469 	 -0.006971
1588992663.352561 	 6.661540 	 6.620462 	 -0.041078
1588992663.385423 	 6.738716 	 6.596812 	 -0.141904
1588992663.512630 	 6.686435 	 6.560215 	 -0.126220
1588992663.627891 	 6.604529 	 6.543535 	 -0.060994
1588992663.736450 	 6.588098 	 6.512167 	 -0.075931
1588992663.843853 	 6.608264 	 6.460135 	 -0.148128
1588992663.876582 	 6.600297 	 6.558970 	 -0.041327
1588992664.004187 	 6.541295 	 6.488267 	 -0.053027
1588992664.119726 	 6.472832 	 6.463372 	 -0.009460
1588992664.235856 	 6.506690 	 6.460882 	 -0.045808
1588992664.351719 	 6.453662 	 6.443704 	 -0.009958
1588992664.384667 	 6.442708 	 6.404369 	 -0.038339
1588992664.503875 	 6.478558 	 6.408602 	 -0.069956
1588992664.611008 	 6.492748 	 6.407108 	 -0.085641
1588992664.727283 	 6.402378 	 6.338894 	 -0.063484
1588992664.835815 	 6.432252 	 6.367275 	 -0.064977
1588992664.943580 	 6.403125 	 6.361051 	 -0.042073
1588992664.976305 	 6.461380 	 6.310513 	 -0.150867
1588992665.102011 	 6.428767 	 6.296821 	 -0.131946
1588992665.216749 	 6.326695 	 6.258731 	 -0.067965
1588992665.332457 	 6.360553 	 6.246034 	 -0.114519
1588992665.455695 	 6.384951 	 6.339143 	 -0.045808
1588992665.479619 	 6.338147 	 6.223379 	 -0.114768
1588992665.606740 	 6.395905 	 6.289601 	 -0.106304
1588992665.720779 	 6.342380 	 6.229105 	 -0.113275
1588992665.836348 	 6.317733 	 6.254249 	 -0.063484
1588992665.950328 	 6.377233 	 6.312256 	 -0.064977
1588992665.982842 	 6.357068 	 6.301053 	 -0.056015
1588992666.108003 	 6.407855 	 6.354578 	 -0.053276
1588992666.220083 	 6.325949 	 6.269436 	 -0.056513
1588992666.334071 	 6.323210 	 6.258482 	 -0.064728
1588992666.456071 	 6.326695 	 6.257486 	 -0.069210
1588992666.489166 	 6.396901 	 6.267195 	 -0.129706
1588992666.609009 	 6.337152 	 6.287609 	 -0.049542
1588992666.727101 	 6.298563 	 6.247279 	 -0.051285
1588992666.843933 	 6.329683 	 6.285618 	 -0.044065
1588992666.867926 	 6.300555 	 6.268938 	 -0.031617
1588992666.997803 	 6.286365 	 6.228358 	 -0.058007
1588992667.113609 	 6.255245 	 6.258233 	 0.002987
1588992667.232310 	 6.303543 	 6.212674 	 -0.090869
1588992667.357339 	 6.245785 	 6.202716 	 -0.043069
1588992667.381283 	 6.251013 	 6.191264 	 -0.059749
1588992667.510577 	 6.265950 	 6.185040 	 -0.080910
1588992667.626389 	 6.275162 	 6.137490 	 -0.137672
1588992667.743356 	 6.240557 	 6.193504 	 -0.047053
1588992667.767679 	 6.200475 	 6.128776 	 -0.071699
1588992667.895542 	 6.221387 	 6.161389 	 -0.059998
1588992668.010033 	 6.234084 	 6.142220 	 -0.091864
1588992668.127350 	 6.150684 	 6.125042 	 -0.025642
1588992668.236895 	 6.216408 	 6.148195 	 -0.068214
1588992668.345320 	 6.209687 	 6.137241 	 -0.072446
1588992668.378043 	 6.211180 	 6.101889 	 -0.109291
1588992668.499499 	 6.168609 	 6.114337 	 -0.054272
1588992668.608270 	 6.121556 	 6.082719 	 -0.038837
1588992668.726334 	 6.185538 	 6.144958 	 -0.040580
1588992668.836659 	 6.180061 	 6.118071 	 -0.061990
1588992668.945457 	 6.163879 	 6.078985 	 -0.084894
1588992668.978285 	 6.170601 	 6.135747 	 -0.034854
1588992669.098837 	 6.133008 	 6.100893 	 -0.032115
1588992669.216498 	 6.117822 	 6.074753 	 -0.043069
1588992669.324615 	 6.126536 	 6.119814 	 -0.006722
1588992669.435230 	 6.202716 	 6.099150 	 -0.103565
1588992669.545174 	 6.169107 	 6.102138 	 -0.066969
1588992669.577925 	 6.139730 	 6.059816 	 -0.079915
1588992669.699783 	 6.129025 	 6.102387 	 -0.026638
1588992669.808317 	 6.152178 	 6.076745 	 -0.075433
1588992669.926640 	 6.124046 	 6.084462 	 -0.039584
1588992670.036188 	 6.152676 	 6.113092 	 -0.039584
1588992670.145416 	 6.133257 	 6.082719 	 -0.050538
1588992670.178204 	 6.158900 	 6.100146 	 -0.058753
1588992670.298460 	 6.177073 	 6.122303 	 -0.054770
1588992670.415412 	 6.125291 	 6.039401 	 -0.085890
1588992670.524332 	 6.220641 	 6.146950 	 -0.073691
1588992670.636278 	 6.185289 	 6.141971 	 -0.043318
1588992670.745140 	 6.178816 	 6.041642 	 -0.137174
1588992670.778328 	 6.129025 	 6.053343 	 -0.075682
1588992670.898933 	 6.197986 	 6.144958 	 -0.053027
1588992671.013652 	 6.158153 	 6.106868 	 -0.051285
1588992671.132057 	 6.174335 	 6.087699 	 -0.086636
1588992671.244041 	 6.235329 	 6.139481 	 -0.095848
1588992671.268495 	 6.229852 	 6.173837 	 -0.056015
1588992671.396930 	 6.216159 	 6.151182 	 -0.064977
1588992671.514105 	 6.205454 	 6.183546 	 -0.021908
1588992671.628909 	 6.233586 	 6.155414 	 -0.078172
1588992671.738143 	 6.274664 	 6.176824 	 -0.097839
1588992671.846453 	 6.180310 	 6.212923 	 0.032613
1588992671.879019 	 6.198981 	 6.238814 	 0.039833
1588992671.997109 	 6.324704 	 6.247777 	 -0.076927
1588992672.112859 	 6.276158 	 6.273917 	 -0.002241
1588992672.219464 	 6.333417 	 6.254498 	 -0.078919
1588992672.335675 	 6.346612 	 6.262714 	 -0.083898
1588992672.445093 	 6.328189 	 6.288854 	 -0.039335
1588992672.469218 	 6.410095 	 6.235827 	 -0.174269
1588992672.589884 	 6.386694 	 6.346861 	 -0.039833
1588992672.704002 	 6.343375 	 6.348603 	 0.005228
1588992672.809232 	 6.336156 	 6.361051 	 0.024896
1588992672.923421 	 6.362545 	 6.320472 	 -0.042073
1588992673.031948 	 6.416070 	 6.316986 	 -0.099084
1588992673.146729 	 6.358562 	 6.321965 	 -0.036596
1588992673.170473 	 6.350097 	 6.375989 	 0.025891
1588992673.287931 	 6.354329 	 6.317484 	 -0.036845
1588992673.401423 	 6.370760 	 6.306281 	 -0.064479
1588992673.515136 	 6.314248 	 6.224126 	 -0.090122
1588992673.620067 	 6.337898 	 6.276158 	 -0.061741
1588992673.733877 	 6.295576 	 6.259478 	 -0.036098
1588992673.840563 	 6.278896 	 6.229105 	 -0.049791
1588992673.916682 	 6.247279 	 6.213919 	 -0.033360
1588992673.980543 	 6.233088 	 6.209189 	 -0.023900
1588992674.096573 	 6.260722 	 6.206450 	 -0.054272
1588992674.210798 	 6.280141 	 6.218151 	 -0.061990
1588992674.317074 	 6.276158 	 6.217404 	 -0.058753
1588992674.431751 	 6.252507 	 6.211429 	 -0.041078
1588992674.538233 	 6.264208 	 6.166617 	 -0.097590
1588992674.645602 	 6.223379 	 6.126784 	 -0.096595
1588992674.678179 	 6.203712 	 6.144460 	 -0.059251
1588992674.797147 	 6.262714 	 6.200724 	 -0.061990
1588992674.912828 	 6.231346 	 6.192509 	 -0.038837
1588992675.020284 	 6.281137 	 6.200973 	 -0.080164
1588992675.136703 	 6.244291 	 6.168609 	 -0.075682
1588992675.245193 	 6.244540 	 6.196243 	 -0.048297
1588992675.269456 	 6.192758 	 6.148693 	 -0.044065
1588992675.388282 	 6.224873 	 6.179563 	 -0.045310
1588992675.503662 	 6.234333 	 6.186534 	 -0.047799
1588992675.616909 	 6.233088 	 6.231595 	 -0.001494
1588992675.738968 	 6.326695 	 6.275162 	 -0.051534
1588992675.852773 	 6.324455 	 6.213919 	 -0.110536
1588992675.876765 	 6.297319 	 6.236076 	 -0.061243
1588992676.004281 	 6.335409 	 6.266199 	 -0.069210
1588992676.117699 	 6.330181 	 6.279643 	 -0.050538
1588992676.234315 	 6.361051 	 6.336654 	 -0.024398
1588992676.343115 	 6.381963 	 6.338147 	 -0.043816
1588992676.367209 	 6.339890 	 6.314995 	 -0.024896
1588992676.493807 	 6.363790 	 6.330679 	 -0.033111
1588992676.609943 	 6.516399 	 6.443953 	 -0.072446
1588992676.723923 	 6.483039 	 6.429016 	 -0.054023
1588992676.832836 	 6.600795 	 6.519138 	 -0.081657
1588992676.950045 	 6.591086 	 6.534075 	 -0.057011
1588992676.974556 	 6.513661 	 6.529345 	 0.015684
1588992677.122614 	 6.669507 	 6.656312 	 -0.013195
1588992677.300099 	 6.782034 	 6.679714 	 -0.102321
1588992677.341229 	 6.768342 	 6.771080 	 0.002739
1588992677.519090 	 6.803693 	 6.824108 	 0.020414
1588992677.559800 	 6.873401 	 6.834066 	 -0.039335
1588992677.593092 	 6.876886 	 6.838049 	 -0.038837
1588992677.780047 	 6.920204 	 6.890330 	 -0.029875
1588992677.822190 	 7.028500 	 6.961282 	 -0.067218
1588992678.031753 	 7.105925 	 7.044184 	 -0.061741
1588992678.057619 	 7.109659 	 7.103186 	 -0.006473
1588992678.087574 	 7.169906 	 7.031736 	 -0.138170
1588992678.294281 	 7.219697 	 7.123850 	 -0.095848
1588992678.335202 	 7.207498 	 7.088249 	 -0.119249
1588992678.512835 	 0.921881 	 0.911673 	 -0.010207
1588992678.554116 	 0.319160 	 0.277336 	 -0.041824
1588992678.588020 	 0.045808 	 0.167049 	 0.121241
1588992678.777178 	 -0.045808 	 -0.066471 	 -0.020663
1588992678.818088 	 -0.092113 	 -0.121490 	 -0.029377
1588992679.012258 	 -2.189809 	 -1.406098 	 0.783711
1588992679.052911 	 -2.672782 	 -2.817176 	 -0.144394
1588992679.077038 	 -5.084907 	 -3.923283 	 1.161624
1588992679.273031 	 -5.039349 	 -5.032378 	 0.006971
1588992679.299912 	 -5.228804 	 -5.225567 	 0.003236
1588992679.492887 	 -5.113288 	 -5.139678 	 -0.026389
1588992679.533849 	 -5.181751 	 -5.196937 	 -0.015186
1588992679.700024 	 -5.163328 	 -5.201667 	 -0.038339
1588992679.757686 	 -5.212621 	 -5.167561 	 0.045061
1588992679.782816 	 -5.093621 	 -5.077190 	 0.016431
1588992679.963021 	 -5.212372 	 -5.288553 	 -0.076180
1588992679.990041 	 -5.247475 	 -5.318925 	 -0.071450
1588992680.185037 	 -5.292785 	 -5.294777 	 -0.001992
1588992680.228964 	 -5.214115 	 -5.432449 	 -0.218334
1588992680.355904 	 -5.455851 	 -5.372451 	 0.083400
1588992680.389167 	 -5.259674 	 -5.463817 	 -0.204143
1588992680.507313 	 -5.449129 	 -5.450871 	 -0.001743
1588992680.622781 	 -5.567631 	 -5.573357 	 -0.005726
1588992680.738101 	 -5.677421 	 -5.708789 	 -0.031368
1588992680.853135 	 -5.677670 	 -5.711776 	 -0.034107
1588992680.885905 	 -5.697337 	 -5.790944 	 -0.093607
1588992681.013283 	 -5.781982 	 -5.804637 	 -0.022655
1588992681.128381 	 -5.851938 	 -5.923637 	 -0.071699
1588992681.245175 	 -5.893763 	 -5.834262 	 0.059500
1588992681.269813 	 -5.843723 	 -5.896252 	 -0.052530
1588992681.397719 	 -6.037410 	 -6.024962 	 0.012448
